G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"31.0","main.cluster index_upperinput":"31.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2628a7a4b4d3434496bfbf572120a196&show=true	"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1"	D-Mannitol	0.954799	0.3245	0.3245	0	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	CCMSLIB00005719965	352889399.7081065	12	31	44	12	183.0851	1	183.0851	352889399.7081065
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"33.0","main.cluster index_upperinput":"33.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=163&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2844	0.2844	0	N/A	N/A	313213710.0315293	11	33	163	11	289.0672	1	289.0672	313213710.0315293
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"34.0","main.cluster index_upperinput":"34.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2855	0.2855	0	N/A	N/A	1205980371.0276124	12	34	13	12	219.0469	1	219.0469	1205980371.0276124
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3583.0","main.cluster index_upperinput":"3583.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7966	1.7966	0	N/A	N/A	2931815.7071406255	5	3583	-1	5	1339.7342	2	670.3671	2931815.7071406255
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"35.0","main.cluster index_upperinput":"35.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5529	2.5529	0	N/A	N/A	142848193.37747854	11	35	-1	11	4097.9803	5	820.3961	142848193.37747854
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8339.0","main.cluster index_upperinput":"8339.0"}	This Node is a Singleton	N/A	N/A	N/A	4.6223	4.6223	0	N/A	N/A	2645080.1061723595	11	8339	-1	11	281.1726	1	281.1726	2645080.1061723595
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3353.0","main.cluster index_upperinput":"3353.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=264&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.9555	0.9555	0	N/A	N/A	11259754.095824465	11	3353	264	11	630.4280	2	315.7140	11259754.095824465
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6080.0","main.cluster index_upperinput":"6080.0"}	This Node is a Singleton	N/A	N/A	N/A	3.4166	3.4166	0	N/A	N/A	1686132.2016665037	7	6080	-1	7	491.1735	1	491.1735	1686132.2016665037
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"36.0","main.cluster index_upperinput":"36.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=2628a7a4b4d3434496bfbf572120a196&show=true	"InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1"	ARGININE	0.975648	0.2725	0.2725	0	C(C[C@@H](C(=O)O)N)CNC(=N)N	CCMSLIB00006678909	1033346087.3775066	12	36	13	12	175.1186	1	175.1186	1033346087.3775066
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2682.0","main.cluster index_upperinput":"2682.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0405	2.0405	0	N/A	N/A	5520014.010192382	12	2682	-1	12	1021.6549	2	511.3275	5520014.010192382
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"37.0","main.cluster index_upperinput":"37.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	Spectral Match to Lactulose from NIST14	0.929335	0.3077	0.3077	0	N/A	CCMSLIB00003135508	543739362.8899786	12	37	44	12	360.1494	1	360.1494	543739362.8899786
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4760.0","main.cluster index_upperinput":"4760.0"}	This Node is a Singleton	N/A	N/A	N/A	7.2713	7.2713	0	N/A	N/A	6899007.812357913	12	4760	-1	12	636.5561	1	636.5561	6899007.812357913
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"38.0","main.cluster index_upperinput":"38.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2899	0.2899	0	N/A	N/A	72479069.07545407	11	38	44	11	271.0802	1	271.0802	72479069.07545407
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1871.0","main.cluster index_upperinput":"1871.0"}	This Node is a Singleton	N/A	N/A	N/A	1.1226	1.1226	0	N/A	N/A	19950788.422973633	11	1871	-1	11	332.2183	1	332.2183	19950788.422973633
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8341.0","main.cluster index_upperinput":"8341.0"}	This Node is a Singleton	N/A	N/A	N/A	8.4032	8.4032	0	N/A	N/A	24664356.915572185	12	8341	-1	12	900.8014	1	900.8014	24664356.915572185
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2685.0","main.cluster index_upperinput":"2685.0"}	This Node is a Singleton	N/A	N/A	N/A	2.3583	2.3583	0	N/A	N/A	623909.0304619151	10	2685	-1	10	1040.6573	2	520.8286	623909.0304619151
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4762.0","main.cluster index_upperinput":"4762.0"}	This Node is a Singleton	N/A	N/A	N/A	1.5448	1.5448	0	N/A	N/A	1555789.9690615237	12	4762	-1	12	754.4885	2	377.7442	1555789.9690615237
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1873.0","main.cluster index_upperinput":"1873.0"}	This Node is a Singleton	N/A	N/A	N/A	1.6638	1.6638	0	N/A	N/A	2705349.085528316	6	1873	-1	6	791.4326	1	791.4326	2705349.085528316
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"39.0","main.cluster index_upperinput":"39.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2898	0.2898	0	N/A	N/A	100558165.25401758	11	39	44	11	342.1388	1	342.1388	100558165.25401758
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"40.0","main.cluster index_upperinput":"40.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=39&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2861	0.2861	0	N/A	N/A	185245870.1944878	11	40	39	11	249.0373	1	249.0373	185245870.1944878
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3358.0","main.cluster index_upperinput":"3358.0"}	This Node is a Singleton	N/A	N/A	N/A	2.9762	2.9762	0	N/A	N/A	9954482.832852293	11	3358	-1	11	224.2008	1	224.2008	9954482.832852293
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3587.0","main.cluster index_upperinput":"3587.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1849	4.1849	0	N/A	N/A	4411200.956673566	9	3587	-1	9	474.2588	1	474.2588	4411200.956673566
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3359.0","main.cluster index_upperinput":"3359.0"}	This Node is a Singleton	N/A	N/A	N/A	6.4079	6.4079	0	N/A	N/A	8878074.630043473	12	3359	-1	12	496.3781	1	496.3781	8878074.630043473
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5802.0","main.cluster index_upperinput":"5802.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=161&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	1.6708	1.6708	0	N/A	N/A	1041108.365389648	1	5802	161	1	465.1327	1	465.1327	1041108.365389648
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"41.0","main.cluster index_upperinput":"41.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=44&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2883	0.2883	0	N/A	N/A	77122596.21180274	11	41	44	11	307.1007	1	307.1007	77122596.21180274
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4765.0","main.cluster index_upperinput":"4765.0"}	This Node is a Singleton	N/A	N/A	N/A	2.1473	2.1473	0	N/A	N/A	497221.13514062326	4	4765	-1	4	797.5125	1	797.5125	497221.13514062326
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5803.0","main.cluster index_upperinput":"5803.0"}	This Node is a Singleton	N/A	N/A	N/A	1.6776	1.6776	0	N/A	N/A	14504471.2740747	11	5803	-1	11	794.4268	2	397.7134	14504471.2740747
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3589.0","main.cluster index_upperinput":"3589.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=142&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	5.8644	5.8644	0	N/A	N/A	11185203.823632069	12	3589	142	12	250.0860	1	250.0860	11185203.823632069
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2689.0","main.cluster index_upperinput":"2689.0"}	This Node is a Singleton	N/A	N/A	N/A	4.0152	4.0152	0	N/A	N/A	5212506.2547107	12	2689	-1	12	1113.6959	2	557.3479	5212506.2547107
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1877.0","main.cluster index_upperinput":"1877.0"}	This Node is a Singleton	N/A	N/A	N/A	4.7782	4.7782	0	N/A	N/A	6593759.3177123945	12	1877	-1	12	620.4374	1	620.4374	6593759.3177123945
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1878.0","main.cluster index_upperinput":"1878.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9917	3.9917	0	N/A	N/A	8817971.18289673	12	1878	-1	12	849.5377	2	425.2689	8817971.18289673
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3361.0","main.cluster index_upperinput":"3361.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1054	4.1054	0	N/A	N/A	9099155.52471862	12	3361	-1	12	398.2880	1	398.2880	9099155.52471862
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6084.0","main.cluster index_upperinput":"6084.0"}	This Node is a Singleton	N/A	N/A	N/A	5.1424	5.1424	0	N/A	N/A	2852979.0345808086	11	6084	-1	11	569.0601	1	569.0601	2852979.0345808086
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"42.0","main.cluster index_upperinput":"42.0"}	This Node is a Singleton	N/A	N/A	N/A	0.2930	0.2930	0	N/A	N/A	79156062.88705043	12	42	-1	12	212.1123	1	212.1123	79156062.88705043
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1879.0","main.cluster index_upperinput":"1879.0"}	This Node is a Singleton	N/A	N/A	N/A	5.5046	5.5046	0	N/A	N/A	12736022.427631354	11	1879	-1	11	508.3417	1	508.3417	12736022.427631354
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1880.0","main.cluster index_upperinput":"1880.0"}	This Node is a Singleton	N/A	N/A	N/A	6.6288	6.6288	0	N/A	N/A	8066620.042264658	12	1880	-1	12	796.5545	1	796.5545	8066620.042264658
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"43.0","main.cluster index_upperinput":"43.0"}	This Node is a Singleton	N/A	N/A	N/A	0.2994	0.2994	0	N/A	N/A	203603252.91839767	12	43	-1	12	186.0756	1	186.0756	203603252.91839767
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"44.0","main.cluster index_upperinput":"44.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5536	2.5536	0	N/A	N/A	116344078.13281247	11	44	-1	11	4096.9792	5	820.1958	116344078.13281247
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2514.0","main.cluster index_upperinput":"2514.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5505	2.5505	0	N/A	N/A	3226703.8815178205	11	2514	-1	11	3809.8480	5	762.7696	3226703.8815178205
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"45.0","main.cluster index_upperinput":"45.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5536	2.5536	0	N/A	N/A	118266752.25963844	11	45	-1	11	4098.9813	5	820.5963	118266752.25963844
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2515.0","main.cluster index_upperinput":"2515.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0692	2.0692	0	N/A	N/A	2016973.329940916	11	2515	-1	11	424.7184	1	424.7184	2016973.329940916
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1883.0","main.cluster index_upperinput":"1883.0"}	This Node is a Singleton	N/A	N/A	N/A	5.7078	5.7078	0	N/A	N/A	15637957.313111322	12	1883	-1	12	378.3578	1	378.3578	15637957.313111322
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"8346.0","main.cluster index_upperinput":"8346.0"}	This Node is a Singleton	N/A	N/A	N/A	1.4497	1.4497	0	N/A	N/A	3667103.7059514164	12	8346	-1	12	299.2208	1	299.2208	3667103.7059514164
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"47.0","main.cluster index_upperinput":"47.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.6327	4.6327	0	N/A	N/A	329133796.3660959	12	47	12	12	396.3320	1	396.3320	329133796.3660959
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1884.0","main.cluster index_upperinput":"1884.0"}	This Node is a Singleton	N/A	N/A	N/A	4.4136	4.4136	0	N/A	N/A	6751719.331373292	11	1884	-1	11	579.2928	1	579.2928	6751719.331373292
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2516.0","main.cluster index_upperinput":"2516.0"}	This Node is a Singleton	N/A	N/A	N/A	1.3337	1.3337	0	N/A	N/A	5718246.144672359	11	2516	-1	11	837.3750	2	419.1875	5718246.144672359
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3592.0","main.cluster index_upperinput":"3592.0"}	This Node is a Singleton	N/A	N/A	N/A	8.4429	8.4429	0	N/A	N/A	8698882.949047301	12	3592	-1	12	768.5350	2	384.7675	8698882.949047301
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"48.0","main.cluster index_upperinput":"48.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=11&task=2628a7a4b4d3434496bfbf572120a196&show=true	InChI=1S/C26H52NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h12-13,25,28H,5-11,14-24H2,1-4H3/b13-12-/t25-/m1/s1	Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.858023	4.8969	4.8969	0	CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O	CCMSLIB00003137471	207742165.08303836	12	48	11	12	544.3387	1	544.3387	207742165.08303836
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"49.0","main.cluster index_upperinput":"49.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	3.8404	3.8404	0	N/A	N/A	356559114.97912943	12	49	31	12	460.2691	1	460.2691	356559114.97912943
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5806.0","main.cluster index_upperinput":"5806.0"}	This Node is a Singleton	N/A	N/A	N/A	4.1352	4.1352	0	N/A	N/A	5258028.458019645	11	5806	-1	11	901.7582	3	301.2527	5258028.458019645
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5967.0","main.cluster index_upperinput":"5967.0"}	This Node is a Singleton	N/A	N/A	N/A	3.7552	3.7552	0	N/A	N/A	801457.424286133	6	5967	-1	6	389.2690	1	389.2690	801457.424286133
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1887.0","main.cluster index_upperinput":"1887.0"}	This Node is a Singleton	N/A	N/A	N/A	2.0874	2.0874	0	N/A	N/A	2180134.521238524	11	1887	-1	11	828.3887	2	414.6944	2180134.521238524
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"50.0","main.cluster index_upperinput":"50.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=199&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	0.2883	0.2883	0	N/A	N/A	120766046.9124917	12	50	199	12	223.0921	1	223.0921	120766046.9124917
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"51.0","main.cluster index_upperinput":"51.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=2628a7a4b4d3434496bfbf572120a196&show=true	N/A	N/A	N/A	4.6140	4.6140	0	N/A	N/A	301999193.92073214	12	51	12	12	352.3058	1	352.3058	301999193.92073214
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"2519.0","main.cluster index_upperinput":"2519.0"}	This Node is a Singleton	N/A	N/A	N/A	1.7669	1.7669	0	N/A	N/A	6310362.412980224	12	2519	-1	12	740.4637	1	740.4637	6310362.412980224
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1889.0","main.cluster index_upperinput":"1889.0"}	This Node is a Singleton	N/A	N/A	N/A	5.4661	5.4661	0	N/A	N/A	10174112.2768684	12	1889	-1	12	1159.8318	2	580.4159	10174112.2768684
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=2628a7a4b4d3434496bfbf572120a196&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5968.0","main.cluster index_upperinput":"5968.0"}	This Node is a Singleton	N/A	N/A	N/A	2.5629	2.5629	0	N/A	N/A	1734461.330844724	11	5968	-1	11	3937.9065	5	788.3813	1734461.330844724
